Skin,Skin.1,Skin.2,Eyes,Eyes.1,Eyes.2,Eyes.3,Eyes.4,Eyes.5,Eyes.6,Eyes.7,Height,Chest,Waist,Hips,Suits,Shoes
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,84.0,61.0,92.0,37.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,85.0,64.0,93.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,89.0,62.0,89.0,39.0,37.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,62.0,95.0,40.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,84.0,63.0,90.0,38.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,98.0,75.0,92.0,51.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,87.0,65.0,89.0,38.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,84.0,60.0,86.0,37.0,37.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,85.0,63.0,86.0,39.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,85.0,60.0,90.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,85.0,60.0,90.0,38.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,98.0,75.0,97.0,50.0,42.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,50.0,40.0,50.0,28.0,36.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,84.0,61.0,85.0,38.0,34.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,86.0,60.0,88.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,99.0,78.0,99.0,45.0,45.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,34.0,24.0,36.0,35.0,37.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,93.0,78.0,94.0,49.0,41.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,84.0,60.0,90.0,38.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,82.0,62.0,86.0,38.0,37.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,164.0,81.0,60.0,83.0,37.0,36.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,84.0,59.0,98.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173.0,84.0,62.0,89.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.0,83.0,60.0,88.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,101.0,78.0,99.0,52.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,83.0,58.0,86.0,39.0,36.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,101.0,82.0,99.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,86.0,61.0,90.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,96.0,77.0,93.0,51.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,86.0,61.0,88.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,99.0,76.0,94.0,47.0,45.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,83.0,61.0,89.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,85.0,59.0,89.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,88.0,65.0,93.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,99.0,79.0,102.0,51.0,45.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,82.0,60.0,88.0,39.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,87.0,64.0,90.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,83.0,61.0,91.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.0,86.0,64.0,92.0,42.0,40.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,91.0,65.0,93.0,44.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,99.0,82.0,94.0,43.0,41.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,99.0,82.0,101.0,45.0,43.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,61.0,90.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,89.0,66.0,91.0,45.0,40.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178.0,87.0,61.0,90.0,39.0,37.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,79.0,59.0,82.0,36.0,33.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,101.0,77.0,94.0,45.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,81.0,62.0,88.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,85.0,62.0,90.0,42.0,40.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,81.0,64.0,89.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,83.0,61.0,89.0,42.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,84.0,60.0,90.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,86.0,61.0,88.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,103.0,87.0,101.0,46.0,42.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,82.0,58.0,88.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,79.0,61.0,89.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,181.0,86.0,62.0,91.0,42.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.0,83.0,62.0,88.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,106.0,86.0,101.0,51.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,101.0,82.0,100.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,83.0,63.0,89.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,88.0,63.0,90.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,85.0,58.0,88.0,43.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,82.0,60.0,89.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,82.0,58.0,88.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,60.0,90.0,41.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,86.0,61.0,91.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,86.0,61.0,89.0,43.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,83.0,59.0,89.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,63.0,90.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,85.0,63.0,90.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,82.0,61.0,88.0,42.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,84.0,66.0,94.0,45.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,99.0,80.0,95.0,47.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,84.0,63.0,90.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,85.0,66.0,93.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165.0,81.0,60.0,84.0,38.0,37.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,98.0,79.0,100.0,51.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,105.0,84.0,95.0,47.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,94.0,76.0,91.0,47.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,101.0,82.0,98.0,47.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,102.0,81.0,99.0,47.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,102.0,82.0,99.0,47.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,100.0,88.0,102.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,95.0,77.0,99.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,105.0,74.0,89.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,100.0,81.0,95.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,88.0,64.0,91.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,83.0,59.0,90.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,100.0,80.0,99.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,102.0,76.0,92.0,47.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,95.0,76.0,95.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,82.0,60.0,87.0,39.0,37.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,86.0,62.0,90.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,79.0,59.0,87.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,85.0,62.0,86.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,84.0,63.0,91.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,100.0,84.0,98.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,80.0,61.0,89.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,82.0,61.0,87.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,82.0,62.0,89.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,86.0,66.0,92.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,87.0,62.0,94.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,80.0,60.0,87.0,41.0,40.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,87.0,62.0,90.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,82.0,64.0,87.0,41.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,84.0,60.0,88.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,91.0,76.0,91.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,100.0,81.0,94.0,51.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,103.0,81.0,97.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,81.0,61.0,92.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,83.0,62.0,89.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,82.0,63.0,94.0,42.0,41.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,83.0,63.0,92.0,43.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,86.0,64.0,91.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,82.0,62.0,85.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,86.0,61.0,89.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,84.0,61.0,88.0,42.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,81.0,57.0,89.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,86.0,62.0,90.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,84.0,58.0,87.0,39.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,88.0,64.0,91.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,83.0,62.0,89.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,101.0,82.0,98.0,51.0,42.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,84.0,61.0,90.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,101.0,81.0,96.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,99.0,85.0,94.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,84.0,61.0,90.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,88.0,64.0,89.0,41.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,84.0,61.0,89.0,42.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,89.0,74.0,89.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,86.0,60.0,89.0,43.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,79.0,59.0,86.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,79.0,59.0,86.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,85.0,60.0,85.0,43.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,85.0,60.0,91.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,84.0,60.0,89.0,43.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,84.0,60.0,88.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,84.0,60.0,88.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,86.0,62.0,90.0,43.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,82.0,65.0,88.0,41.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,88.0,63.0,92.0,43.0,40.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,81.0,62.0,91.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,84.0,60.0,85.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,64.0,89.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,85.0,59.0,89.0,41.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,81.0,61.0,93.0,42.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,81.0,62.0,92.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,83.0,60.0,89.0,41.0,37.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,78.0,64.0,91.0,39.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,103.0,84.0,100.0,51.0,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,102.0,80.0,96.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,103.0,82.0,103.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,100.0,76.0,92.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,97.0,79.0,80.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,97.0,79.0,99.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,96.0,78.0,96.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,84.0,64.0,92.0,42.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,85.0,64.0,92.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,86.0,64.0,91.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,84.0,65.0,91.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,79.0,59.0,89.0,41.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,83.0,62.0,92.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173.0,86.0,59.0,88.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,90.0,70.0,80.0,45.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,88.0,76.0,80.0,45.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,87.0,60.0,92.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,102.0,74.0,96.0,51.0,45.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,84.0,60.0,90.0,43.0,40.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,90.0,66.0,91.0,44.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,79.0,60.0,88.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,102.0,82.0,104.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,84.0,62.0,91.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,101.0,80.0,100.0,51.0,44.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,85.0,62.0,90.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,97.0,78.0,100.0,46.0,44.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.0,97.0,79.0,98.0,46.0,40.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,97.0,79.0,94.0,45.0,43.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,87.0,65.0,92.0,42.0,39.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,78.0,60.0,90.0,39.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,84.0,61.0,89.0,43.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,76.0,58.0,88.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,84.0,60.0,89.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,90.0,63.0,90.0,45.0,40.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,84.0,60.0,90.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0,86.0,57.0,85.0,39.0,36.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,84.0,62.0,87.0,43.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,84.0,60.0,86.0,42.0,39.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,82.0,60.0,89.0,40.0,38.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,91.0,79.0,98.0,51.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,80.0,59.0,87.0,35.0,35.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,88.0,62.0,91.0,41.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,82.0,60.0,86.0,40.0,38.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,86.0,62.0,90.0,41.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,99.0,82.0,95.0,51.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,104.0,81.0,95.0,46.0,44.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,98.0,82.0,76.0,51.0,43.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,86.0,68.0,89.0,42.0,39.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.0,86.0,61.0,88.0,42.0,39.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,84.0,61.0,88.0,41.0,37.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,85.0,60.0,90.0,38.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,84.0,60.0,90.0,38.0,38.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,83.0,60.0,91.0,38.0,39.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179.0,86.0,60.0,91.0,39.0,39.0
