Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
190,4,2,N1411305,网拍模特,2,深圳,175,84,61,86,0,37,黄色,黑色,長发,"拍摄的广告,平面:可口乐.乐购大型商场超市店内海报.斯贝斯冰淇淋.阳光饰品..流行四季休闲服饰平面拍摄.苏宁电器广告.婚纱样板.婷美内衣广告. 06年大连模特服装节电器.电视传媒器材展. 招商银行发布会,07年锦绣中华民族文化村服饰团表演,文君酒,南山单板公开赛,LV礼仪,08年广东山水荷花世界片头广告模特,中信银行发布会.雷达新品上市.周大福奥运纪念项链发布.美丽山房展万科别墅 黑方100周年晚宴 .展会.大众车展，新闻发布会.媒体见面会.晚宴.颁奖等...",0
190,5,1,B211372,广告模特,2,北京,165,84,58,86,38,36,黄色,褐色,長发,,0
190,5,2,N1411065,网拍模特,2,衡阳,178,83,60,88,45,40,黄色,黑色,中发,,0
190,5,3,C311029,内衣模特,2,深圳,170,85,65,90,0,0,黄色,黑色,長发,,0
190,5,4,D410960,礼仪模特,2,深圳,168,80,0,0,0,38,黄色,黑色,長发,,0
191,1,1,B210962,广告模特,2,深圳,168,84,66,90,39,36,黄色,棕色,長发,,0
191,1,2,B210963,广告模特,2,深圳,168,83,60,92,0,37,黄色,棕色,中发,,0
191,1,3,B210964,广告模特,2,深圳,168,84,61,89,0,0,黄色,黑色,長发,,0
191,1,4,D410976,礼仪模特,2,海口,171,90,60,85,40,40,黄色,黑色,長发,,0
191,2,1,A110860,时装模特,2,天津,175,83,61,90,45,40,白色,深啡,短发,,0
191,2,2,N1410891,网拍模特,2,深圳,172,84,62,89,44,38,黄色,黑色,長发,铃师傅汽车装备开业汽车展示车模 人头马酒会模特 美宝莲彩妆展示模特（华强北贸业两场，宝安天虹两场） 诺基亚，恒波手机走秀模特 创意妆走秀模特 婚纱走秀模特 三星手机走秀模特 金夫人婚纱走秀模特 沃尔沃汽车新品发布会车模 深圳ITAT服装走秀模特 大运城邦开幕走秀模特 淘宝网拍模特—青木三色 华娱卫视宣传活动天使宝贝 元素印象摄影 淘宝网拍模特 lee牛仔裤钻石系列新品发布走秀模特 会展金条金饰发布会走秀模特 2011深港澳国际汽车车展--长城汽车车模 曾经担任礼仪经验： 香格里拉麦卡伦威士忌酒会活动礼仪小姐（观澜高尔夫场，香格里拉场） 香琴湾*大梅沙游艇会模特大赛决赛会礼仪小姐 观澜园新楼盘开幕礼仪 捷豹与路虎携手联谊新春答谢会礼仪 一汽大众年度晚会礼仪小姐 新品发布会workshop礼仪小姐 12月10~12好住交会“美宅科技”礼仪小姐 国窖1573年度庆功晚会礼仪 会展大型展位前台礼仪，各大型颁奖典礼礼仪 2011深圳卫视金鹏奖现场直播颁奖典礼礼仪,0
191,2,3,D410821,礼仪模特,2,广州,173,36,27,38,40,38,黄色,黑色,中发,,0
191,2,4,B210827,广告模特,2,北京,169,83,66,88,34,37,黄色,黑色,長发,多种书籍插图。,0
194,2,4,D411435,礼仪模特,2,广州,173,84,63,90,0,39,黄色,黑色,長发,"走秀及静态展示经验： 2008年虎门服装SHOW模特 2008年周大生珠宝show模特 2008年台湾钟爱一生平面样版模特 2008年嘉士伯展示模特 2008年COSPALY走秀 2008年江门世纪广场婚纱走秀模特 2008年3月8号曲美展示模特 2009年广州美博会雅娜朗姿胶原蛋白展示模特 2008年上海美昕服饰品牌“琴美人”09年秋季新品发布会模特 2009年第105届广交会“时尚广州”品牌服装走秀模特（琵州5月3号-6号） 2009年香港品牌骆驼漆发布会走秀模特 2009年龙源蝶服装订货会模特 2009年正佳亚羡姿洗发水展示模特 2009年全球旅游小姐大赛十佳选手 2009年济南品牌牛仔春季订货会模特 2009年韩国服装发布会试衣模特 2009年黑牌酒会展示模特 2009年polo服裝订货会T台模特 2009年kapling皮包T台模特 2009年“千细”09秋冬服饰发布会 2009年秋冬皮饰及皮鞋发布订货会 2009年poco外景模特, 2009年普普风冬季服装走秀模特等 2009年香港曼迪飞世贸发布会 红人秋季订货会 真维斯发布会 浩沙泳装发布会 曼迪芬秋季订货会 依之妮发布会 2010年东莞油漆走秀模特 2010年香港品牌化妆品展示走秀模特 2010年佛山酒吧晚装展示模特 2010年浴袍展示模特 2010年体育中心亚运中国移动走秀模特 2010年花都楼盘开业走秀模特 2010年东莞红酒展示模特 2010年tiger啤酒走秀模特 2010年樓盤開幕式T台模特 2010年外国品牌试衣模特 2010年爱立顺上网本静态展示模特 数码类： 手机展示经验： 2008国庆 诺基亚手机走秀模特 2008年LG手机(KS200)发布会展示模特 2009年至尊宝手机发布会 2009年大学城诺基亚手机展示模特 2009年广州天河城LG手机展示模特 2010年佛山城市广场步步高新款手机上市展示模特 2010年三星新机上市发布会展示模特 2010年电信3G广东11个城市手机展巡展展示模特 2010年飞利浦手机模特 多普达手机模特 2010年东芝笔记本展示 2010年爱立顺上网本静态展示模特 车展经验： 2007年碧桂园长安新车上市发布会车展模特 2008年花都庆铃4S店开业车展模特 2008年广州A形国际车展广汽模特 2009年BENS 15周年志庆车展模特 2009年佛山三水楼盘大众车展模特 2009年顺德东展览中心东风风神新车发布车展模特 2009年佛山房博会东风雪铁龙世嘉车展模特 2009年广州A形国际车展广汽展位模特 2010年第6届改装车展TOP-MIX车展模特 2010年佛山东风H30茂名站漂移车展模特 2010年明湖新都市嘉年华车展 2010年肇庆车展模特 2010年佛山B形国际车展东风小康模特 2010年第107届广交会汽车展览车展模特 2010年东风本田三水赛车车展模特 2010年南方TVS新浪微博快跑广州站Mini　cooper新浪微博汽车宝贝 2011年OPPO全国巡展手机展示模特 2011年佛山珠宝展示 2011年泛珠三角赛车模特 2011年APPLE苹果手机展示 2011年广州曙光整容医院模特走秀 2011年广州皮具城包包走秀模特 等等。。",0
194,3,1,N1411436,网拍模特,2,深圳,172,82,68,89,40,38,黄色,黑色,長发,欧达相机静态展示+走秀 丽登雅服饰走秀 光科剃须刀走秀 惠州合正楼盘比基尼秀 2011全球城市旅游小姐国际大赛中国区竞选 型象推广 宝岛太阳镜店面模特 广州会展中心家居展（圆方圆）床模 其它：服装订货会试衣模特，外拍摄影,0
194,3,2,N1411433,网拍模特,2,深圳,173,86,70,90,0,39,黄色,黑色,長发,2009年 《益田集团大运城邦》房产秋交会展--礼仪 2009年 第四届亚洲发型师节：发型模特Ｔ台SHOW 2009年 中泰珠宝发布会--模特 2009年 宝马mini 车型发布会展示模特 2010年 文博会--礼仪 2010年 潘玮柏深圳歌友会--礼仪 2010年 《超前科技》交通信息展--礼仪 2010年 《车达人》深港澳车展--模特 2010年 NOKIA 手机展示--模特SHOW 2010年 东芝笔记本促销礼仪 2010年 伊莲凡登秋冬装走秀模特 2010年 高交会开幕式&闭幕式礼仪 2010年 《汇景集团》住交会地产礼仪 2010年《汇景集团》楼盘开幕礼仪 2011年 渔牌服饰秋冬装试衣模特 2011年 深圳第26界世界大学生夏季运动会颁奖礼仪 2011年 艾斯莉尔秋冬装发布模特show 2011年 第八届中国音乐金钟奖音乐盛典颁奖礼仪,0
194,3,3,A111426,时装模特,2,深圳,185,95,75,80,44,43,黄色,棕色,短发,服装广告 深圳大运会服装展示,0
194,4,1,B211410,广告模特,2,合肥,170,83,60,88,37,37,黄色,黑色,長发,,0
194,4,3,D410603,礼仪模特,2,沈阳,175,89,60,90,40,38,黄色,黑色,長发,大连“佳人风情”影楼——大连20所高校形象代言人——东北大学大连艺术学院代表模特 鞍山“古装苑”展示模特 金夫人皮草展示模特 第五届全国平面模特大赛新秀奖,0
194,4,4,B210605,广告模特,2,海口,173,80,60,88,38,39,黄色,黑色,長发,,0
194,5,1,B210611,广告模特,2,广州,183,95,80,95,52,44,黄色,黑色,短发,工作经验： 平面摄影 T台走秀 车展模特 形象代言 拍摄经验: 多个休闲/运动服装平面/UIN婚纱平面/ ZENGWF婚纱平面/富图婚纱 家私 平面模特 楼盘 平面模特 广告服装 影视广告家私 平面模特 楼盘 平面模特,0
194,5,2,N1410613,网拍模特,2,海口,173,88,61,89,40,38,黄色,黑色,長发,.,0
194,5,3,G710615,影视模特,2,北京,163,83,63,87,37,36,白色,棕色,長发,南方家私 、羊绒服饰、 天鑫金店首饰代言 （杂志） 现代汽车形象代言（杂志）,0
194,5,4,D410589,礼仪模特,2,北京,170,83,57,82,36,36,黄色,褐色,長发,淘宝韩国服饰拍摄 婚纱外景拍摄,0
195,1,1,N1410567,网拍模特,2,北京,161,82,68,93,37,38,黄色,黑色,長发,,0
195,1,2,N1410520,网拍模特,2,上海,168,84,62,88,37,37,黄色,黑色,長发,当地影楼样片，淘宝拍摄,0
195,1,3,D410551,礼仪模特,2,广州,170,84,57,88,37,36,黄色,黑色,長发,广州公益广告,0
195,1,4,B210558,广告模特,2,昆明,179,80,62,80,50,42,黄色,黑色,長发,,0
195,2,1,N1410702,网拍模特,2,广州,170,88,66,86,41,38,黄色,黑色,長发,,0
195,2,2,B210642,广告模特,2,自贡,167,85,90,88,24,36,黄色,黑色,長发,,0
195,2,3,B210628,广告模特,2,深圳,165,85,60,89,41,38,黄色,黑色,長发,,0
195,2,4,N1410784,网拍模特,2,广州,181,93,73,94,53,43,黄色,黑色,中发,,0
195,3,1,A110812,时装模特,2,深圳,172,84,61,90,43,38,黄色,黑色,長发,,0
195,3,2,N1410377,网拍模特,2,青岛,176,84,60,87,40,38,黄色,黑色,長发,双星服装画册 青岛各大婚纱影楼样册,0
195,3,3,A110359,时装模特,2,青岛,177,89,64,90,40,39,黄色,黑色,長发,,0
195,3,4,N1410408,网拍模特,2,杭州,167,83,62,88,39,37,黄色,黑色,長发,,0
195,4,1,A110432,时装模特,2,深圳,175,82,60,88,38,38,黄色,黑色,長发,南方都市报大运特刊/时装/职业装/内衣/泳装/婚纱/彩妆/家电等,0
195,4,2,N1410469,网拍模特,2,南宁,171,82,60,90,42,40,黄色,褐色,長发,,0
195,4,3,D410479,礼仪模特,2,珠海,175,87,62,90,40,39,黄色,黑色,中发,,0
195,4,4,B210318,广告模特,2,北京,168,86,36,89,46,38,黄色,深啡,長发,拍摄过昕薇等杂志作品,0
195,5,1,D410341,礼仪模特,2,广州,175,85,65,90,0,39,黄色,黑色,長发,,0
195,5,2,A110356,时装模特,2,深圳,175,85,60,89,40,38,黄色,黑色,長发,庄姿妮、韩国服饰、酷霓儿裤子、Some服饰、色色婚纱、unconsciousness服装、佛山游艇、百利婚纱、东尼与界造型等,0
195,5,3,B210248,广告模特,2,,173,86,63,86,38,36,黄色,黑色,直发,,0
195,5,4,N1410299,网拍模特,2,珠海,167,82,60,84,41,37,黄色,棕色,長发,"中国56民族服装平面 珠海""现代经典""婚纱 中国十大影楼""信印名门""婚纱 天天舞苑舞蹈服装平面 香港2039婚纱摄影机构 SHEZLIVE韩版服装平面 等",0
196,1,1,C310288,内衣模特,2,广州,168,84,60,86,39,39,黄色,黑色,長发,2007年星点公司封面模特 2007年星点公司平面模特 2007年中国美发美容化妆师杂志模特 2008年海南岛泳衣模特 2008年海南岛外拍模特 2010年淘宝裤子网拍模特,0
196,1,2,A19837,时装模特,2,西安,185,-1,86,95,40,42,黄色,黑色,中发,,0
196,1,3,D410024,礼仪模特,2,深圳,174,75,90,72,38,39,黄色,黑色,長发,,0
196,1,4,D410069,礼仪模特,2,合肥,169,85,62,90,39,37,黄色,黑色,長发,,0
196,2,1,D410139,礼仪模特,2,上海,174,84,63,89,41,39,黄色,黑色,中发,,0
196,2,2,D410148,礼仪模特,2,深圳,172,86,63,89,42,37,黄色,黑色,長发,,0
196,2,3,B210226,广告模特,2,深圳,178,92,76,90,0,39,黄色,黑色,短发,,0
196,2,4,N1410234,网拍模特,2,上海,183,88,73,87,43,42,黄色,黑色,短发,,0
196,3,1,N1410236,网拍模特,2,武汉,172,85,60,89,37,38,黄色,黑色,中发,,0
196,3,2,A19649,时装模特,2,深圳,175,88,69,90,39,40,黄色,黑色,中发,,0
196,3,3,D49650,礼仪模特,2,广州,170,83,60,87,38,36,黄色,黑色,長发,,0
196,3,4,N149534,网拍模特,2,昆明,174,82,65,90,44,37,黄色,黑色,長发,,0
196,4,1,C39518,内衣模特,2,台州,161,88,65,87,32,34,白色,棕色,長发,,0
196,4,2,A19623,时装模特,2,上海,176,84,64,90,42,40,黄色,黑色,短发,2010年6月苏州大易视觉平面广告拍摄,0
196,4,3,C39696,内衣模特,2,成都,170,85,61,90,40,37,黄色,黑色,長发,新潮签约模特、担任2010年5月封面模特 摄影工作室签约模特、并拍摄样片,0
196,4,4,J109707,外籍模特,2,香港,180,105,86,98,48,42,白色,黑色,短发,,0
196,5,1,B29674,广告模特,2,台湾,165,82,59,87,41,37.5,黄色,黑色,長发,,0
196,5,2,G79363,影视模特,2,株州,180,100,96,100,42,41,黄色,黑色,長发,,0
196,5,3,B29507,广告模特,2,深圳,170,82,62,88,36,38,黄色,黑色,長发,"手袋，香水平面,",0
196,5,4,A19458,时装模特,2,天津,175,90,85,85,50,37,白色,黑色,長发,,0
197,1,1,D49309,礼仪模特,2,铜川,172,84,91,94,97,38,黄色,黑色,長发,,0
197,1,2,B29338,广告模特,2,,165,88,60,89,37,37,黄色,黑色,長发,,0
197,1,3,B29174,广告模特,2,衡水,172,85,69,93,40,40,黄色,黑色,長发,,0
197,1,4,A19201,时装模特,2,香港,170,84,61,89,39,37,黄色,黑色,長发,,0
197,2,1,B29204,广告模特,2,境外,162,84,61,89,37,37,黄色,黑色,長发,,0
197,2,2,E59088,国内童模,2,深圳,120,0,0,0,0,28,黄色,黑色,短发,多个平面童装画册 影楼样板画册,0
197,2,3,B29030,广告模特,2,珠海,170,85,56,86,38,38,黄色,黑色,長发,,0
197,2,4,D48886,礼仪模特,2,上海,170,80,60,87,38,38,黄色,黑色,長发,,0
197,3,1,D48949,礼仪模特,2,深圳,175,84,60,90,38,38,黄色,黑色,中发,"A.“追风中国行?金钟撞大运”2010年世界大运会大运之星选拔赛，Cocopark星空广场观众见面会，深圳站代表 B.深圳第二届汽车宝贝摄影大赛，最佳人气奖。 C.<伊周>杂志时尚大讲堂邀请嘉宾,获最佳演绎奖. D.2010年国际超级小姐入选中国总决赛 E.2011年职高院校彩妆大赛新娘组妆容模特获市赛一等奖,省赛二等奖,全国总决赛(晚宴组)优秀奖 相关活动经验 车展部分: Benz, F1赛车,马自达,上海大众, 宝马X1新车发布会, BYD 巡展,天津一汽,荣威新车发布会, Mini ,英菲尼迪新车发布会, 雷克萨斯-LFA超级跑车发布会, 宾利,一汽大众 彩妆模特: 露得清, 泰诺思-周萍形象学府展示模特, 中华两岸世界彩妆大赛妆容模特, REVLON彩妆展示, POND'S 新品发布会, 国际彩妆发布会走秀 赛事部分: 深圳体育馆羽毛球赛赛事宝贝, 南非世界杯NIKE深圳足球宝贝, 深圳首届动漫展cosplay, 网博会-世界超级小姐宣传 产品展示: McDonald's 新品上市新闻发布会展示模特, 嘉顿SiSiSic产品展示, Marlboro 产品推广形象大使, 华天家私展示, 萨尔瓦诺葡萄酒品鉴会走秀 珠宝秀: 金大福, MaBelle首饰, Actimer手表,周生生珠宝 服装秀: Marisfrolg静态展, 淑女屋订货会, Comico皮包发布会, 文博会华南分会场开幕-格格装展示模特, 安踏, POZO服饰女装展示, New York -K.S.BERE春装新款静态展示, 宋氏旗袍新品发布会, 东林服装发布会, 爱奴娇秋冬装订货会, Nike, 马克华菲, Even Bell秋冬装订货会,joy&peace鞋子发布会,埃迪蒙托床上用品(巡演),millies鞋子秀 婚纱秀: 金色浪漫婚纱摄影户外推广, 09年深圳国际婚博会暨深圳婚庆文化节走秀模特, 天长地久影楼婚纱走秀模特(长期合作对象),相约台北影楼户外推广活动走秀, 色色婚纱摄影机构路演静态展示 发模活动: 卡顿美容美发机构, SoSo美发机构,克伦造型（宝安店）发型秀, 益田假日广场发型秀,名姿发型教育会,国际潮流发型发布会 IT产品展示: SAMSUNG手机, NOKIA手机, Ephone手机, ACER笔记本电脑展示, 金福娃3D数码相机展示, 奥美康保健仪器展示, Oppo手机, 七喜手机 晚宴走秀部分: 大中华晚装礼服走秀, camel active走秀, 马克波罗酒店“钱进2010”开场秀, 凯宾斯基大酒店宫廷服走秀模特, 广州南美元生态酒店晚装走秀模特 平面拍摄部分: 淘宝网时尚元素服装模特, 淘宝网中国风服装模特, 宝安摄影楼平面模特, 广州外景拍摄模特, 沙井古城外拍模特, 淘宝网秋季服装网拍, 相约台北婚纱摄影画册拍摄模特, 淘宝网冬季服装网拍 礼仪相关活动: 深圳大运会专业颁奖礼仪志愿者 接受过专业的礼仪训练,接待过市政府部门及知名企业领导. 楼盘开盘,赛事开幕式,颁奖,剪彩,展会接待,会议引导,机场接机,商务谈判等.",0
197,3,2,D48732,礼仪模特,2,上海,169,85,25,65,20,39,黄色,黑色,長发,,0
197,3,3,B28557,广告模特,2,上海,188,91,75,92,53,43,黄色,黑色,短发,,0
197,3,4,B28533,广告模特,2,杭州,171,84,62,88,0,38,黄色,黑色,長发,,0
197,4,1,A18551,时装模特,2,杭州,177,84,61,88,40,38,黄色,黑色,長发,为阿里巴巴创刊杂志《天下网商》拍摄制作女郎，为多家服装厂商拍摄画册，淘宝平面拍摄，产品展示 有丰富经验,0
197,4,2,J108573,外籍模特,2,上海,185,85,67,94,41,39,黄色,黑色,短发,,0
197,4,3,A18574,时装模特,2,上海,176,85,60,88,41,38,黄色,黑色,長发,,0
197,4,4,D48744,礼仪模特,2,哈尔滨,170,86,62,88,41,39,黄色,黑色,長发,花样年华 样片 私 样片 非常印象 样片,0
197,5,1,A18715,时装模特,2,北京,178,94,74,95,39,43,黄色,褐色,中发,《广 告 平面》： 2006年拍摄佳生护眼灯广告。 2008年拍摄给网络版《型男汇》拍摄服装照。 2009年拍摄《男色》封面杂志。 2008年协助北京奥运拍摄奥运宣传片《绿色奥运》。 2009年拍摄网络版果粒橙广告。 2009年给新锐纽曼拍摄婚纱照片。 2009年给重庆玛雅摄影拍摄宣传照片。 2010年给台湾朱莉亚广告公司拍摄韩国系列时尚大片。 2010年给腾讯《美丽的梦》拍摄静态平面大片。 2010年给铭摄影拍摄韩国婚纱系列。 2010年给蒙牛公司拍摄蒙牛果纤维饮料广告。 2010年给本色视觉拍摄婚纱样片。,0
197,5,2,B28674,广告模特,2,广州,168,82,58,88,34,36,黄色,褐色,長发,尚唯摄影室网拍模特 LV皮具淘宝模特 蓝宝石摄影影楼样片模特 Star point杂志发型模特 POCO摄影网，广州摄影网外拍模特 BOBOS摄影社团主推模特 爱影廊工作室棚拍模特,0
197,5,3,A18365,时装模特,2,广州,186,100,76,96,50,43,黄色,黑色,短发,,0
197,5,4,N148272,网拍模特,2,杭州,170,85,63,89,40,38,黄色,黑色,長发,,0
198,1,1,B28242,广告模特,2,青岛,186,110,80,98,55,45,黄色,黑色,短发,,0
198,1,2,A18254,时装模特,2,长沙,175,88,63,89,40,38,黄色,黑色,長发,,0
198,1,3,D48222,礼仪模特,2,成都,175,84,74,88,41,39,黄色,黑色,長发,,0
198,1,4,A18201,时装模特,2,珠海,187,103,78,100,54,43,黄色,黑色,中发,婚纱、手机等,0
198,2,1,A18193,时装模特,2,广州,183,98,77,96,45,43,黄色,黑色,短发,,0
198,2,2,B28196,广告模特,2,广州,187,102,75,97,50,43,黄色,黑色,短发,,0
198,2,3,B28177,广告模特,2,广州,170,80,58,84,38,36,黄色,黑色,長发,,0
198,2,4,B28179,广告模特,2,广州,176,91,72,88,44,42,黄色,黑色,短发,,0
198,3,2,A18158,时装模特,2,广州,176,88,63,88,38,37,黄色,黑色,長发,"廣州朝陽影業有限公司影棚模特, 擔任2006年名牌服飾巴黎LAIDEE秋東裝代言人, 人民公園,動漫星城外拍模特, 國內品牌服裝平面代言模特, 流化湖公園外拍模特, 香港外拍攝影模特, 可樂生活報 飲食界面拍攝模特, 香港遊艇會比肩尼外拍模特, 香港杂志FRIDAY封面模特, 國外著名品牌泳裝与比基尼平面代言，",0
198,3,3,E58077,国内童模,2,北京,100,75,75,75,33,14,黄色,深啡,長发,,0
198,3,4,B28016,广告模特,2,广州,170,85,62,90,38,39,黄色,褐色,中发,,0
198,4,1,C37960,内衣模特,2,西安,168,84,60,86,38,37,黄色,黑色,長发,,0
198,4,2,B27911,广告模特,2,杭州,162,84,64,87,38,36,黄色,黑色,長发,,0
198,4,3,A17903,时装模特,2,广州,176,86,63,90,40,40,黄色,黑色,長发,,0
198,4,4,D47872,礼仪模特,2,深圳,171,86,62,89,40,39,黄色,黑色,長发,,0
198,5,1,B27807,广告模特,2,沈阳,172,84,60,89,38,37,黄色,黑色,長发,,0
198,5,2,C37662,内衣模特,2,上海,167,86,63,88,38,37,白色,棕色,長发,,0
198,5,3,B27699,广告模特,2,深圳,170,86,70,86,39,38,黄色,黑色,長发,,0
198,5,4,B27529,广告模特,2,成都,180,97,75,95,43,41,黄色,黑色,短发,,更多
199,1,1,B27469,广告模特,2,北京,170,80,65,68,36,37,黄色,黑色,長发,,0
199,1,2,A17320,时装模特,2,长沙,179,85,62,93,38,39,黄色,褐色,長发,,0
199,1,3,D47302,礼仪模特,2,成都,175,82,63,87,42,38,黄色,黑色,長发,,0
199,1,4,B27291,广告模特,2,广州,168,86,60,88,39,37,黄色,黑色,長发,,0
199,2,1,B27379,广告模特,2,广州,186,102,73,94,50,43,黄色,黑色,短发,婚纱。。靓仔装。。,0
199,2,2,L127380,日韩港台,2,境外,185,102,76,96,46,43,黄色,黑色,短发,,0
199,2,3,A17256,时装模特,2,上海,180,86,62,91,43,39,黄色,黑色,長发,,0
199,2,4,A17258,时装模特,2,上海,176,84,60,88,41,39,黄色,黑色,長发,,0
199,3,1,B27157,广告模特,2,成都,170,85,57,89,38,38,黄色,黑色,長发,,0
199,3,2,B27104,广告模特,2,深圳,172,80,64,89,38,39,黄色,浅啡,長发,,0
199,3,3,D47107,礼仪模特,2,广州,170,80,56,82,38,38,黄色,黑色,長发,,0
199,3,4,B27077,广告模特,2,北京,168,87,66,89,39,38,黄色,黑色,長发,,0
199,4,1,D47022,礼仪模特,2,深圳,170,84,61,92,37,38,黄色,黑色,長发,,0
199,4,2,N146863,网拍模特,2,广州,168,36,24,43,32,38,黄色,深啡,短发,,0
199,4,3,A16864,时装模特,2,上海,178,85,64,93,41,39,黄色,黑色,長发,,0
199,4,4,B26873,广告模特,2,广州,170,89,62,89,39,37,黄色,黑色,長发,,0
199,5,1,C36876,内衣模特,2,青岛,174,85,62,95,40,39,白色,深啡,長发,,0
199,5,2,B27031,广告模特,2,广州,175,84,63,90,38,39,黄色,黑色,長发,,0
199,5,3,B26860,广告模特,2,广州,182,98,75,92,51,43,黄色,黑色,中发,,0
199,5,4,A16680,时装模特,2,成都,174,87,65,89,38,38,黄色,黑色,長发,2008年婚纱影楼平面模特,0
200,1,1,B26433,广告模特,2,广州,170,84,60,86,37,37,黄色,黑色,長发,"嘉顿糖果广告,净威汽车润滑油广告.农村信用银行广告,杏仁饮料广告,王老吉廣告,減肥器材廣告等",0
200,1,2,D46325,礼仪模特,2,广州,171,85,63,86,39,39,黄色,黑色,長发,,0
200,1,3,D46131,礼仪模特,2,荆州,174,62,86,90,90,38,黄色,黑色,長发,,0
200,2,1,B26074,广告模特,2,青岛,192,0,0,0,00,45,黄色,黑色,中发,,0
200,2,2,D45872,礼仪模特,2,珠海,175,85,60,90,39,38,黄色,黑色,長发,,0
200,2,3,G75839,影视模特,2,广州,174,85,60,90,38,38,黄色,黑色,長发,,0
200,2,4,A15667,时装模特,2,广州,183,98,75,97,50,42,黄色,黑色,中发,,0
200,3,1,D45097,礼仪模特,2,北京,170,82,67,86,0,38,黄色,黑色,長发,,0
200,3,2,D45104,礼仪模特,2,北京,167,85,60,80,0,37,黄色,黑色,長发,,1
200,3,3,E55268,国内童模,2,北京,140,66,60,66,32,22.5,黄色,黑色,長发,,0
200,3,4,K115315,外籍童模,2,境外,104,-1,-1,-1,-,-,白色,褐色,中发,,0
200,4,1,K115317,外籍童模,2,境外,104,-1,-1,-1,,,白色,蓝色,长发,,0
200,4,2,K115318,外籍童模,2,境外,116,-1,-1,-1,,,白色,黑色,长发,,0
200,4,3,K115320,外籍童模,2,境外,125,55,48,55,32,34,白色,黑色,長发,,0
200,4,4,K115321,外籍童模,2,境外,119,50,40,50,,,白色,藍色,長髮,,0
200,5,1,K115322,外籍童模,2,境外,100,50,40,50,45,43,白色,棕色,長发,,0
200,5,2,K115323,外籍童模,2,境外,110,50,45,40,00,29,白色,棕色,短发,,0
200,5,3,K115324,外籍童模,2,境外,100,-1,-1,-1,,,黄色,黑色,短髮,,0
200,5,4,K115325,外籍童模,2,境外,131,-1,-1,-1,,,黄色,黑色,短髮,,0
201,1,1,K115332,外籍童模,2,境外,100,22,22,22,,,黄色,黑色,短髮,,0
201,1,2,B25578,广告模特,2,广州,158,84,61,85,38,34,黄色,黑色,短发,,0
201,1,3,B25562,广告模特,2,南京,185,40,32,39,20,42,黄色,黑色,中发,,0
201,2,1,B25603,广告模特,2,北京,170,86,60,88,39,38,黄色,黑色,長发,,0
201,2,2,J105054,外籍模特,2,香港,192,99,78,99,45,45,黄色,褐色,中发,,0
201,2,3,G74713,影视模特,2,珠海,171,34,24,36,,,黄色,黑色,長发,,0
201,2,4,B24364,广告模特,2,广州,178,93,78,94,49,41,黄色,黑色,短发,,0
201,3,1,B24435,广告模特,2,柳州,168,84,60,90,38,38,白色,黑色,長发,,0
201,3,2,B23383,广告模特,2,香港,170,82,62,86,,37,黄色,黑色,短发,,0
201,3,3,B23341,广告模特,2,广州,164,81,60,83,,,黄色,黑色,長发,,0
201,3,4,B23327,广告模特,2,广州,171,84,59,98,40,38,黄色,黑色,長发,,0
201,4,1,B23057,广告模特,2,广州,173,84,62,89,,,黄色,黑色,長发,,0
201,4,2,A12240,时装模特,2,上海,178,83,60,88,43,39,黄色,褐色,長发,,0
201,4,3,A11307,时装模特,2,珠海,186,101,78,99,52,44,黄色,黑色,短发,,0
201,4,4,B22842,广告模特,2,长沙,172,83,58,86,39,36,黄色,黑色,長发,,0
201,5,1,L122492,日韩港台,1,香港,189,101,82,99,51,44,黄色,褐色,長发,,0
201,5,2,L122498,日韩港台,1,台湾,178,86,61,90,0,39,黄色,黑色,長发,,0
201,5,3,L122391,日韩港台,1,香港,186,96,77,93,51,43,黄色,褐色,長发,,0
201,5,4,L122338,日韩港台,1,香港,174,86,61,88,0,38,黄色,棕色,長发,,0
202,1,1,L122349,日韩港台,1,香港,186,99,76,94,47,45,黄色,黑色,長发,,0
202,1,2,J10791,日韩港台,1,香港,173,83,61,89,,,黄色,褐色,中髮,,0
202,1,3,J10792,日韩港台,1,香港,170,85,59,89,,,黄色,藍色,長髮,,0
202,1,4,J10793,日韩港台,1,香港,174,88,65,93,,,黄色,褐色,長髮,,0
202,2,1,J10794,日韩港台,1,香港,192,99,79,102,51,45,黄色,黑色,長发,,0
202,2,3,J10796,日韩港台,1,香港,170,82,60,88,,39,黄色,黑色,長髮,,0
202,2,4,J10797,日韩港台,1,香港,181,87,64,90,,39,黄色,棕色,長髮,,0
202,3,1,J10798,日韩港台,1,香港,174,83,61,91,,39,黄色,深啡,長髮,,0
202,3,2,J10799,日韩港台,1,香港,178,86,64,92,,40,黄色,褐色,長髮,,0
202,3,3,J10800,日韩港台,1,香港,181,91,65,93,,40,黄色,淺啡,中髮,,0
202,3,4,J10801,日韩港台,1,香港,183,99,82,94,43,41,黄色,棕色,長发,,0
202,4,1,J10802,日韩港台,1,香港,183,99,82,101,45,43,黄色,棕色,長发,,0
202,4,2,J10803,日韩港台,1,香港,174,85,61,90,,38,黄色,深啡,長髮,,0
202,4,3,J10804,日韩港台,1,香港,178,89,66,91,,,黄色,藍色,長髮,,0
202,4,4,J10805,日韩港台,1,香港,178,87,61,90,,,黑色,灰色,短髮,,0
